Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","13.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","12.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","656","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","643","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","51.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","51.93","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","42.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","41.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","314","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","300","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","28.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","27.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","20.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","19.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","468","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","491","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","32.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","33.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","33.17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","35.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","588","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","533","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","44.85","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","42.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","31.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","31.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","526","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","526","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","33.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","34.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","39.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","38.94","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","899","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","923","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","75.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","78.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","59.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","57.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","1119","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","1301","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","70.82","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","76.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","79.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","92.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","283","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","278","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","19.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","19.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","19.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","19.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","1081","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","1094","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","83.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","84.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","73.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","74.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","102","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","113","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","6.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","7.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","6.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","7.33","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","882","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","882","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","61.57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","62.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","61.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","62.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","535","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","503","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","43.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","39.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","35.38","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","35.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","1279","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","1239","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","80.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","78.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","92.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","88.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","1157","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","1226","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","76.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","80.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","87.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","92.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","419","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","393","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","46.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","42.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","23.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","22.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","211","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","231","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","18.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","20.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","10.65","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","11.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","634","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","662","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","37.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","40.35","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","43.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","45.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","142","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","140","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","16.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","15.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","7.8","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","7.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","862","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","887","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","66.85","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","67.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","58.97","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","60.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","669","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","661","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","55.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","55.46","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","39.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","39.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","319","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","312","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","26.25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","28.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","21.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","19.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","144","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","161","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","12.45","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","13.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","9.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","10.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","149","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","139","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","10.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","9.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","10.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","10.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","552","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","522","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","50.89","E","Valeur estimée"
